province,sector,source,scenario,year,value,unit
NL,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2037,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2037,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2037,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2037,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2037,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2037,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2037,0,Petajoules
all,transportation,solarWindGeothermal,reference,2038,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2038,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2038,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2038,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2038,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2038,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2038,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2038,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2038,0,Petajoules
all,transportation,solarWindGeothermal,reference,2039,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2039,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2039,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2039,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2039,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2039,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2039,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2039,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2039,0,Petajoules
all,transportation,solarWindGeothermal,reference,2040,0,Petajoules
AB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
BC,transportation,solarWindGeothermal,reference,2040,0,Petajoules
MB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NB,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NL,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NS,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NT,transportation,solarWindGeothermal,reference,2040,0,Petajoules
NU,transportation,solarWindGeothermal,reference,2040,0,Petajoules
ON,transportation,solarWindGeothermal,reference,2040,0,Petajoules
PE,transportation,solarWindGeothermal,reference,2040,0,Petajoules
QC,transportation,solarWindGeothermal,reference,2040,0,Petajoules
SK,transportation,solarWindGeothermal,reference,2040,0,Petajoules
YT,transportation,solarWindGeothermal,reference,2040,0,Petajoules
all,total,electricity,reference,2005,1831.5111,Petajoules
AB,total,electricity,reference,2005,232.9206,Petajoules
BC,total,electricity,reference,2005,221.0199,Petajoules
MB,total,electricity,reference,2005,72.7626,Petajoules
NB,total,electricity,reference,2005,56.9771,Petajoules
NL,total,electricity,reference,2005,38.6817,Petajoules
NS,total,electricity,reference,2005,39.8831,Petajoules
NT,total,electricity,reference,2005,1.1158,Petajoules
NU,total,electricity,reference,2005,0.7076,Petajoules
ON,total,electricity,reference,2005,469.626,Petajoules
PE,total,electricity,reference,2005,3.959,Petajoules
QC,total,electricity,reference,2005,635.026,Petajoules
SK,total,electricity,reference,2005,57.7696,Petajoules
YT,total,electricity,reference,2005,1.062,Petajoules
all,total,electricity,reference,2006,1811.0809,Petajoules
AB,total,electricity,reference,2006,244.6126,Petajoules
BC,total,electricity,reference,2006,218.9897,Petajoules
MB,total,electricity,reference,2006,67.527,Petajoules
NB,total,electricity,reference,2006,48.573,Petajoules
NL,total,electricity,reference,2006,36.458,Petajoules
NS,total,electricity,reference,2006,36.745,Petajoules
NT,total,electricity,reference,2006,1.126,Petajoules
NU,total,electricity,reference,2006,0.6916,Petajoules
ON,total,electricity,reference,2006,473.949,Petajoules
PE,total,electricity,reference,2006,3.641,Petajoules
QC,total,electricity,reference,2006,617.688,Petajoules
SK,total,electricity,reference,2006,59.904,Petajoules
YT,total,electricity,reference,2006,1.176,Petajoules
all,total,electricity,reference,2007,1851.4284,Petajoules
AB,total,electricity,reference,2007,247.1923,Petajoules
BC,total,electricity,reference,2007,219.9951,Petajoules
MB,total,electricity,reference,2007,71.365,Petajoules
NB,total,electricity,reference,2007,53.252,Petajoules
NL,total,electricity,reference,2007,37.053,Petajoules
NS,total,electricity,reference,2007,42.467,Petajoules
NT,total,electricity,reference,2007,1.1074,Petajoules
NU,total,electricity,reference,2007,0.7046,Petajoules
ON,total,electricity,reference,2007,470.818,Petajoules
PE,total,electricity,reference,2007,4.126,Petajoules
QC,total,electricity,reference,2007,637.648,Petajoules
SK,total,electricity,reference,2007,64.506,Petajoules
YT,total,electricity,reference,2007,1.194,Petajoules
all,total,electricity,reference,2008,1851.3623,Petajoules
AB,total,electricity,reference,2008,235.2235,Petajoules
BC,total,electricity,reference,2008,216.371,Petajoules
MB,total,electricity,reference,2008,73.05,Petajoules
NB,total,electricity,reference,2008,48.606,Petajoules
NL,total,electricity,reference,2008,38.596,Petajoules
NS,total,electricity,reference,2008,42.35,Petajoules
NT,total,electricity,reference,2008,1.1142,Petajoules
NU,total,electricity,reference,2008,0.8186,Petajoules
ON,total,electricity,reference,2008,489.532,Petajoules
PE,total,electricity,reference,2008,4.144,Petajoules
QC,total,electricity,reference,2008,632.424,Petajoules
SK,total,electricity,reference,2008,67.9319,Petajoules
YT,total,electricity,reference,2008,1.201,Petajoules
all,total,electricity,reference,2009,1768.9455,Petajoules
AB,total,electricity,reference,2009,233.3766,Petajoules
BC,total,electricity,reference,2009,210.5268,Petajoules
MB,total,electricity,reference,2009,72.205,Petajoules
NB,total,electricity,reference,2009,46.975,Petajoules
NL,total,electricity,reference,2009,34.618,Petajoules
NS,total,electricity,reference,2009,40.613,Petajoules
NT,total,electricity,reference,2009,1.1602,Petajoules
NU,total,electricity,reference,2009,0.7496,Petajoules
ON,total,electricity,reference,2009,454.979,Petajoules
PE,total,electricity,reference,2009,4.13,Petajoules
QC,total,electricity,reference,2009,604.453,Petajoules
SK,total,electricity,reference,2009,63.8522,Petajoules
YT,total,electricity,reference,2009,1.307,Petajoules
all,total,electricity,reference,2010,1789.4012,Petajoules
AB,total,electricity,reference,2010,234.3719,Petajoules
BC,total,electricity,reference,2010,207.4364,Petajoules
MB,total,electricity,reference,2010,70.464,Petajoules
NB,total,electricity,reference,2010,44.703,Petajoules
NL,total,electricity,reference,2010,35.629,Petajoules
NS,total,electricity,reference,2010,42.0922,Petajoules
NT,total,electricity,reference,2010,1.1095,Petajoules
NU,total,electricity,reference,2010,0.7496,Petajoules
ON,total,electricity,reference,2010,479.473,Petajoules
PE,total,electricity,reference,2010,4.263,Petajoules
QC,total,electricity,reference,2010,601.307,Petajoules
SK,total,electricity,reference,2010,66.4925,Petajoules
YT,total,electricity,reference,2010,1.31,Petajoules
all,total,electricity,reference,2011,1830.7513,Petajoules
AB,total,electricity,reference,2011,247.5668,Petajoules
BC,total,electricity,reference,2011,206.0838,Petajoules
MB,total,electricity,reference,2011,73.6068,Petajoules
NB,total,electricity,reference,2011,47.2989,Petajoules
NL,total,electricity,reference,2011,34.7998,Petajoules
NS,total,electricity,reference,2011,40.2235,Petajoules
NT,total,electricity,reference,2011,1.1897,Petajoules
NU,total,electricity,reference,2011,0.5326,Petajoules
ON,total,electricity,reference,2011,495.8491,Petajoules
PE,total,electricity,reference,2011,4.2148,Petajoules
QC,total,electricity,reference,2011,609.3706,Petajoules
SK,total,electricity,reference,2011,68.6896,Petajoules
YT,total,electricity,reference,2011,1.3252,Petajoules
all,total,electricity,reference,2012,1823.8419,Petajoules
AB,total,electricity,reference,2012,249.1582,Petajoules
BC,total,electricity,reference,2012,214.1379,Petajoules
MB,total,electricity,reference,2012,74.0125,Petajoules
NB,total,electricity,reference,2012,46.0369,Petajoules
NL,total,electricity,reference,2012,34.1375,Petajoules
NS,total,electricity,reference,2012,39.6333,Petajoules
NT,total,electricity,reference,2012,1.2533,Petajoules
NU,total,electricity,reference,2012,0.5326,Petajoules
ON,total,electricity,reference,2012,485.3595,Petajoules
PE,total,electricity,reference,2012,4.9391,Petajoules
QC,total,electricity,reference,2012,603.0185,Petajoules
SK,total,electricity,reference,2012,70.1968,Petajoules
YT,total,electricity,reference,2012,1.4255,Petajoules
all,total,electricity,reference,2013,1852.1626,Petajoules
AB,total,electricity,reference,2013,247.377,Petajoules
BC,total,electricity,reference,2013,215.7676,Petajoules
MB,total,electricity,reference,2013,79.168,Petajoules
NB,total,electricity,reference,2013,44.87,Petajoules
NL,total,electricity,reference,2013,36.778,Petajoules
NS,total,electricity,reference,2013,37.596,Petajoules
NT,total,electricity,reference,2013,1.2585,Petajoules
NU,total,electricity,reference,2013,0.5326,Petajoules
ON,total,electricity,reference,2013,499.266,Petajoules
PE,total,electricity,reference,2013,6.418,Petajoules
QC,total,electricity,reference,2013,607.018,Petajoules
SK,total,electricity,reference,2013,74.6709,Petajoules
YT,total,electricity,reference,2013,1.442,Petajoules
all,total,electricity,reference,2014,1891.5148,Petajoules
AB,total,electricity,reference,2014,267.2242,Petajoules
BC,total,electricity,reference,2014,211.3543,Petajoules
MB,total,electricity,reference,2014,79.594,Petajoules
NB,total,electricity,reference,2014,46.439,Petajoules
NL,total,electricity,reference,2014,37.05,Petajoules
NS,total,electricity,reference,2014,35.904,Petajoules
NT,total,electricity,reference,2014,1.118,Petajoules
NU,total,electricity,reference,2014,0.6306,Petajoules
ON,total,electricity,reference,2014,495.411,Petajoules
PE,total,electricity,reference,2014,7.11,Petajoules
QC,total,electricity,reference,2014,631.7,Petajoules
SK,total,electricity,reference,2014,76.5887,Petajoules
YT,total,electricity,reference,2014,1.391,Petajoules
all,total,electricity,reference,2015,1882.6489,Petajoules
AB,total,electricity,reference,2015,265.2274,Petajoules
BC,total,electricity,reference,2015,204.5014,Petajoules
MB,total,electricity,reference,2015,77.775,Petajoules
NB,total,electricity,reference,2015,48.376,Petajoules
NL,total,electricity,reference,2015,36.641,Petajoules
NS,total,electricity,reference,2015,36.074,Petajoules
NT,total,electricity,reference,2015,1.098,Petajoules
NU,total,electricity,reference,2015,0.5656,Petajoules
ON,total,electricity,reference,2015,497.144,Petajoules
PE,total,electricity,reference,2015,7.539,Petajoules
QC,total,electricity,reference,2015,628.832,Petajoules
SK,total,electricity,reference,2015,77.4304,Petajoules
YT,total,electricity,reference,2015,1.445,Petajoules
all,total,electricity,reference,2016,1894.3845,Petajoules
AB,total,electricity,reference,2016,270.7424,Petajoules
BC,total,electricity,reference,2016,218.5664,Petajoules
MB,total,electricity,reference,2016,79.314,Petajoules
NB,total,electricity,reference,2016,47.719,Petajoules
NL,total,electricity,reference,2016,36.243,Petajoules
NS,total,electricity,reference,2016,36.987,Petajoules
NT,total,electricity,reference,2016,1.208,Petajoules
NU,total,electricity,reference,2016,0.8266,Petajoules
ON,total,electricity,reference,2016,489.112,Petajoules
PE,total,electricity,reference,2016,7.58,Petajoules
QC,total,electricity,reference,2016,625.784,Petajoules
SK,total,electricity,reference,2016,78.8381,Petajoules
YT,total,electricity,reference,2016,1.464,Petajoules
all,total,electricity,reference,2017,1916.2076,Petajoules
AB,total,electricity,reference,2017,285.2383,Petajoules
BC,total,electricity,reference,2017,229.1748,Petajoules
MB,total,electricity,reference,2017,78.727,Petajoules
NB,total,electricity,reference,2017,46.901,Petajoules
NL,total,electricity,reference,2017,36.677,Petajoules
NS,total,electricity,reference,2017,37.039,Petajoules
NT,total,electricity,reference,2017,1.196,Petajoules
NU,total,electricity,reference,2017,0.8306,Petajoules
ON,total,electricity,reference,2017,481.3858,Petajoules
PE,total,electricity,reference,2017,7.673,Petajoules
QC,total,electricity,reference,2017,627.0674,Petajoules
SK,total,electricity,reference,2017,82.7215,Petajoules
YT,total,electricity,reference,2017,1.576,Petajoules
all,total,electricity,reference,2018,1941.0065,Petajoules
AB,total,electricity,reference,2018,292.9086,Petajoules
BC,total,electricity,reference,2018,231.8637,Petajoules
MB,total,electricity,reference,2018,79.1096,Petajoules
NB,total,electricity,reference,2018,46.2823,Petajoules
NL,total,electricity,reference,2018,35.5769,Petajoules
NS,total,electricity,reference,2018,37.9952,Petajoules
NT,total,electricity,reference,2018,1.2141,Petajoules
NU,total,electricity,reference,2018,0.8162,Petajoules
ON,total,electricity,reference,2018,483.3092,Petajoules
PE,total,electricity,reference,2018,7.7998,Petajoules
QC,total,electricity,reference,2018,639.1578,Petajoules
SK,total,electricity,reference,2018,83.4527,Petajoules
YT,total,electricity,reference,2018,1.52,Petajoules
all,total,electricity,reference,2019,1947.0396,Petajoules
AB,total,electricity,reference,2019,295.8362,Petajoules
BC,total,electricity,reference,2019,231.2494,Petajoules
MB,total,electricity,reference,2019,80.0376,Petajoules
NB,total,electricity,reference,2019,46.1948,Petajoules
NL,total,electricity,reference,2019,35.4943,Petajoules
NS,total,electricity,reference,2019,37.9925,Petajoules
NT,total,electricity,reference,2019,1.23,Petajoules
NU,total,electricity,reference,2019,0.843,Petajoules
ON,total,electricity,reference,2019,485.3756,Petajoules
PE,total,electricity,reference,2019,7.8772,Petajoules
QC,total,electricity,reference,2019,638.8144,Petajoules
SK,total,electricity,reference,2019,84.39,Petajoules
YT,total,electricity,reference,2019,1.7045,Petajoules
all,total,electricity,reference,2020,1963.6014,Petajoules
AB,total,electricity,reference,2020,299.2763,Petajoules
BC,total,electricity,reference,2020,233.8509,Petajoules
MB,total,electricity,reference,2020,81.014,Petajoules
NB,total,electricity,reference,2020,46.446,Petajoules
NL,total,electricity,reference,2020,35.7313,Petajoules
NS,total,electricity,reference,2020,38.2024,Petajoules
NT,total,electricity,reference,2020,1.2411,Petajoules
NU,total,electricity,reference,2020,0.8778,Petajoules
ON,total,electricity,reference,2020,487.8268,Petajoules
PE,total,electricity,reference,2020,8.0585,Petajoules
QC,total,electricity,reference,2020,643.9425,Petajoules
SK,total,electricity,reference,2020,85.3857,Petajoules
YT,total,electricity,reference,2020,1.748,Petajoules
all,total,electricity,reference,2021,1985.1093,Petajoules
AB,total,electricity,reference,2021,301.7324,Petajoules
BC,total,electricity,reference,2021,237.436,Petajoules
MB,total,electricity,reference,2021,81.9082,Petajoules
NB,total,electricity,reference,2021,46.5687,Petajoules
NL,total,electricity,reference,2021,36.0377,Petajoules
NS,total,electricity,reference,2021,38.4782,Petajoules
NT,total,electricity,reference,2021,1.2438,Petajoules
NU,total,electricity,reference,2021,0.888,Petajoules
ON,total,electricity,reference,2021,490.6801,Petajoules
PE,total,electricity,reference,2021,8.1313,Petajoules
QC,total,electricity,reference,2021,653.6194,Petajoules
SK,total,electricity,reference,2021,86.6324,Petajoules
YT,total,electricity,reference,2021,1.7529,Petajoules
all,total,electricity,reference,2022,2005.9023,Petajoules
AB,total,electricity,reference,2022,304.8839,Petajoules
BC,total,electricity,reference,2022,240.9217,Petajoules
MB,total,electricity,reference,2022,82.4436,Petajoules
NB,total,electricity,reference,2022,46.5912,Petajoules
NL,total,electricity,reference,2022,36.2443,Petajoules
NS,total,electricity,reference,2022,38.7765,Petajoules
NT,total,electricity,reference,2022,1.2563,Petajoules
NU,total,electricity,reference,2022,0.9004,Petajoules
ON,total,electricity,reference,2022,493.6197,Petajoules
PE,total,electricity,reference,2022,8.0886,Petajoules
QC,total,electricity,reference,2022,663.145,Petajoules
SK,total,electricity,reference,2022,87.1379,Petajoules
YT,total,electricity,reference,2022,1.8929,Petajoules
all,total,electricity,reference,2023,2028.5981,Petajoules
AB,total,electricity,reference,2023,309.6099,Petajoules
BC,total,electricity,reference,2023,244.6849,Petajoules
MB,total,electricity,reference,2023,82.9407,Petajoules
NB,total,electricity,reference,2023,46.5998,Petajoules
NL,total,electricity,reference,2023,36.4687,Petajoules
NS,total,electricity,reference,2023,38.9703,Petajoules
NT,total,electricity,reference,2023,1.2581,Petajoules
NU,total,electricity,reference,2023,0.9166,Petajoules
ON,total,electricity,reference,2023,496.3063,Petajoules
PE,total,electricity,reference,2023,8.0748,Petajoules
QC,total,electricity,reference,2023,673.2264,Petajoules
SK,total,electricity,reference,2023,87.5878,Petajoules
YT,total,electricity,reference,2023,1.9537,Petajoules
all,total,electricity,reference,2024,2050.3355,Petajoules
AB,total,electricity,reference,2024,312.6377,Petajoules
BC,total,electricity,reference,2024,249.3565,Petajoules
MB,total,electricity,reference,2024,83.4369,Petajoules
NB,total,electricity,reference,2024,46.6878,Petajoules
NL,total,electricity,reference,2024,36.6416,Petajoules
NS,total,electricity,reference,2024,39.1466,Petajoules
NT,total,electricity,reference,2024,1.2532,Petajoules
NU,total,electricity,reference,2024,0.9291,Petajoules
ON,total,electricity,reference,2024,499.0552,Petajoules
PE,total,electricity,reference,2024,8.0834,Petajoules
QC,total,electricity,reference,2024,683.0952,Petajoules
SK,total,electricity,reference,2024,88.0919,Petajoules
YT,total,electricity,reference,2024,1.9203,Petajoules
all,total,electricity,reference,2025,2071.6943,Petajoules
AB,total,electricity,reference,2025,317.1598,Petajoules
BC,total,electricity,reference,2025,254.6135,Petajoules
MB,total,electricity,reference,2025,84.0983,Petajoules
NB,total,electricity,reference,2025,46.7366,Petajoules
NL,total,electricity,reference,2025,36.8371,Petajoules
NS,total,electricity,reference,2025,39.3536,Petajoules
NT,total,electricity,reference,2025,1.2563,Petajoules
NU,total,electricity,reference,2025,0.9384,Petajoules
ON,total,electricity,reference,2025,501.1238,Petajoules
PE,total,electricity,reference,2025,8.1144,Petajoules
QC,total,electricity,reference,2025,690.9497,Petajoules
SK,total,electricity,reference,2025,88.6054,Petajoules
YT,total,electricity,reference,2025,1.9073,Petajoules
all,total,electricity,reference,2026,2094.2476,Petajoules
AB,total,electricity,reference,2026,322.7267,Petajoules
BC,total,electricity,reference,2026,261.2037,Petajoules
MB,total,electricity,reference,2026,84.7705,Petajoules
NB,total,electricity,reference,2026,46.8172,Petajoules
NL,total,electricity,reference,2026,36.9232,Petajoules
NS,total,electricity,reference,2026,39.4541,Petajoules
NT,total,electricity,reference,2026,1.2652,Petajoules
NU,total,electricity,reference,2026,0.9475,Petajoules
ON,total,electricity,reference,2026,502.3436,Petajoules
PE,total,electricity,reference,2026,8.1444,Petajoules
QC,total,electricity,reference,2026,698.3126,Petajoules
SK,total,electricity,reference,2026,89.468,Petajoules
YT,total,electricity,reference,2026,1.8705,Petajoules
all,total,electricity,reference,2027,2112.8468,Petajoules
AB,total,electricity,reference,2027,327.5474,Petajoules
BC,total,electricity,reference,2027,264.2779,Petajoules
MB,total,electricity,reference,2027,85.5044,Petajoules
NB,total,electricity,reference,2027,46.7354,Petajoules
NL,total,electricity,reference,2027,37.0326,Petajoules
NS,total,electricity,reference,2027,39.4958,Petajoules
NT,total,electricity,reference,2027,1.2751,Petajoules
NU,total,electricity,reference,2027,0.9577,Petajoules
ON,total,electricity,reference,2027,504.005,Petajoules
PE,total,electricity,reference,2027,8.1826,Petajoules
QC,total,electricity,reference,2027,705.8743,Petajoules
SK,total,electricity,reference,2027,90.0684,Petajoules
YT,total,electricity,reference,2027,1.8903,Petajoules
all,total,electricity,reference,2028,2130.7687,Petajoules
AB,total,electricity,reference,2028,332.0428,Petajoules
BC,total,electricity,reference,2028,266.4079,Petajoules
MB,total,electricity,reference,2028,86.2198,Petajoules
NB,total,electricity,reference,2028,46.6941,Petajoules
NL,total,electricity,reference,2028,37.0856,Petajoules
NS,total,electricity,reference,2028,39.6317,Petajoules
NT,total,electricity,reference,2028,1.2777,Petajoules
NU,total,electricity,reference,2028,0.9712,Petajoules
ON,total,electricity,reference,2028,506.0792,Petajoules
PE,total,electricity,reference,2028,8.2324,Petajoules
QC,total,electricity,reference,2028,713.7903,Petajoules
SK,total,electricity,reference,2028,90.4203,Petajoules
YT,total,electricity,reference,2028,1.9153,Petajoules
all,total,electricity,reference,2029,2148.716,Petajoules
AB,total,electricity,reference,2029,336.653,Petajoules
BC,total,electricity,reference,2029,268.4631,Petajoules
MB,total,electricity,reference,2029,86.8756,Petajoules
NB,total,electricity,reference,2029,46.8061,Petajoules
NL,total,electricity,reference,2029,37.2109,Petajoules
NS,total,electricity,reference,2029,39.7555,Petajoules
NT,total,electricity,reference,2029,1.2875,Petajoules
NU,total,electricity,reference,2029,0.9821,Petajoules
ON,total,electricity,reference,2029,508.4398,Petajoules
PE,total,electricity,reference,2029,8.2928,Petajoules
QC,total,electricity,reference,2029,721.3065,Petajoules
SK,total,electricity,reference,2029,90.8126,Petajoules
YT,total,electricity,reference,2029,1.8303,Petajoules
all,total,electricity,reference,2030,2169.5182,Petajoules
AB,total,electricity,reference,2030,341.7311,Petajoules
BC,total,electricity,reference,2030,272.3601,Petajoules
MB,total,electricity,reference,2030,87.5025,Petajoules
NB,total,electricity,reference,2030,46.8714,Petajoules
NL,total,electricity,reference,2030,37.3493,Petajoules
NS,total,electricity,reference,2030,39.9683,Petajoules
NT,total,electricity,reference,2030,1.289,Petajoules
NU,total,electricity,reference,2030,0.9927,Petajoules
ON,total,electricity,reference,2030,510.9756,Petajoules
PE,total,electricity,reference,2030,8.3648,Petajoules
QC,total,electricity,reference,2030,729.0372,Petajoules
SK,total,electricity,reference,2030,91.3222,Petajoules
YT,total,electricity,reference,2030,1.7538,Petajoules
all,total,electricity,reference,2031,2191.7629,Petajoules
AB,total,electricity,reference,2031,347.4047,Petajoules
BC,total,electricity,reference,2031,276.6697,Petajoules
MB,total,electricity,reference,2031,88.0459,Petajoules
NB,total,electricity,reference,2031,46.9464,Petajoules
NL,total,electricity,reference,2031,37.5405,Petajoules
NS,total,electricity,reference,2031,40.1748,Petajoules
NT,total,electricity,reference,2031,1.2912,Petajoules
NU,total,electricity,reference,2031,1.0042,Petajoules
ON,total,electricity,reference,2031,513.7681,Petajoules
PE,total,electricity,reference,2031,8.5296,Petajoules
QC,total,electricity,reference,2031,736.7651,Petajoules
SK,total,electricity,reference,2031,91.8613,Petajoules
YT,total,electricity,reference,2031,1.7613,Petajoules
all,total,electricity,reference,2032,2212.1179,Petajoules
AB,total,electricity,reference,2032,352.0475,Petajoules
BC,total,electricity,reference,2032,280.9334,Petajoules
MB,total,electricity,reference,2032,88.5197,Petajoules
NB,total,electricity,reference,2032,47.0496,Petajoules
NL,total,electricity,reference,2032,37.7681,Petajoules
NS,total,electricity,reference,2032,40.3601,Petajoules
NT,total,electricity,reference,2032,1.2942,Petajoules
NU,total,electricity,reference,2032,1.0165,Petajoules
ON,total,electricity,reference,2032,516.1548,Petajoules
PE,total,electricity,reference,2032,8.6045,Petajoules
QC,total,electricity,reference,2032,744.2916,Petajoules
SK,total,electricity,reference,2032,92.2908,Petajoules
YT,total,electricity,reference,2032,1.787,Petajoules
all,total,electricity,reference,2033,2230.1178,Petajoules
AB,total,electricity,reference,2033,356.5338,Petajoules
BC,total,electricity,reference,2033,283.5415,Petajoules
MB,total,electricity,reference,2033,88.9503,Petajoules
NB,total,electricity,reference,2033,46.9864,Petajoules
NL,total,electricity,reference,2033,38.0183,Petajoules
NS,total,electricity,reference,2033,40.5652,Petajoules
NT,total,electricity,reference,2033,1.3006,Petajoules
NU,total,electricity,reference,2033,1.0316,Petajoules
ON,total,electricity,reference,2033,518.6435,Petajoules
PE,total,electricity,reference,2033,8.6779,Petajoules
QC,total,electricity,reference,2033,751.4266,Petajoules
SK,total,electricity,reference,2033,92.8134,Petajoules
YT,total,electricity,reference,2033,1.6286,Petajoules
all,total,electricity,reference,2034,2246.3799,Petajoules
AB,total,electricity,reference,2034,361.1061,Petajoules
BC,total,electricity,reference,2034,285.0217,Petajoules
MB,total,electricity,reference,2034,89.3399,Petajoules
NB,total,electricity,reference,2034,46.9649,Petajoules
NL,total,electricity,reference,2034,38.3323,Petajoules
NS,total,electricity,reference,2034,40.7438,Petajoules
NT,total,electricity,reference,2034,1.3026,Petajoules
NU,total,electricity,reference,2034,1.0264,Petajoules
ON,total,electricity,reference,2034,520.8883,Petajoules
PE,total,electricity,reference,2034,8.7551,Petajoules
QC,total,electricity,reference,2034,757.953,Petajoules
SK,total,electricity,reference,2034,93.307,Petajoules
YT,total,electricity,reference,2034,1.6381,Petajoules
all,total,electricity,reference,2035,2263.8926,Petajoules
AB,total,electricity,reference,2035,367.134,Petajoules
BC,total,electricity,reference,2035,286.7233,Petajoules
MB,total,electricity,reference,2035,89.7382,Petajoules
NB,total,electricity,reference,2035,46.9199,Petajoules
NL,total,electricity,reference,2035,38.6822,Petajoules
NS,total,electricity,reference,2035,40.8709,Petajoules
NT,total,electricity,reference,2035,1.3049,Petajoules
NU,total,electricity,reference,2035,1.042,Petajoules
ON,total,electricity,reference,2035,523.1091,Petajoules
PE,total,electricity,reference,2035,8.835,Petajoules
QC,total,electricity,reference,2035,764.0545,Petajoules
SK,total,electricity,reference,2035,93.8305,Petajoules
YT,total,electricity,reference,2035,1.6483,Petajoules
all,total,electricity,reference,2036,2280.597,Petajoules
AB,total,electricity,reference,2036,372.9647,Petajoules
BC,total,electricity,reference,2036,288.5885,Petajoules
MB,total,electricity,reference,2036,90.063,Petajoules
NB,total,electricity,reference,2036,46.8551,Petajoules
NL,total,electricity,reference,2036,39.0921,Petajoules
NS,total,electricity,reference,2036,40.9758,Petajoules
NT,total,electricity,reference,2036,1.3063,Petajoules
NU,total,electricity,reference,2036,1.06,Petajoules
ON,total,electricity,reference,2036,525.1407,Petajoules
PE,total,electricity,reference,2036,8.9178,Petajoules
QC,total,electricity,reference,2036,769.6691,Petajoules
SK,total,electricity,reference,2036,94.3078,Petajoules
YT,total,electricity,reference,2036,1.6569,Petajoules
all,total,electricity,reference,2037,2296.8899,Petajoules
AB,total,electricity,reference,2037,378.6654,Petajoules
BC,total,electricity,reference,2037,290.6675,Petajoules
MB,total,electricity,reference,2037,90.404,Petajoules
NB,total,electricity,reference,2037,46.779,Petajoules
NL,total,electricity,reference,2037,39.4539,Petajoules
NS,total,electricity,reference,2037,41.0783,Petajoules
NT,total,electricity,reference,2037,1.3083,Petajoules
NU,total,electricity,reference,2037,1.0759,Petajoules
ON,total,electricity,reference,2037,526.9845,Petajoules
PE,total,electricity,reference,2037,9.0012,Petajoules
QC,total,electricity,reference,2037,774.9648,Petajoules
SK,total,electricity,reference,2037,94.8448,Petajoules
YT,total,electricity,reference,2037,1.6624,Petajoules
all,total,electricity,reference,2038,2313.495,Petajoules
AB,total,electricity,reference,2038,384.4702,Petajoules
BC,total,electricity,reference,2038,293.2955,Petajoules
MB,total,electricity,reference,2038,90.7166,Petajoules
NB,total,electricity,reference,2038,46.6962,Petajoules
NL,total,electricity,reference,2038,39.8596,Petajoules
NS,total,electricity,reference,2038,41.2187,Petajoules
NT,total,electricity,reference,2038,1.3091,Petajoules
NU,total,electricity,reference,2038,1.0942,Petajoules
ON,total,electricity,reference,2038,528.6799,Petajoules
PE,total,electricity,reference,2038,9.0621,Petajoules
QC,total,electricity,reference,2038,780.0152,Petajoules
SK,total,electricity,reference,2038,95.4078,Petajoules
YT,total,electricity,reference,2038,1.6698,Petajoules
all,total,electricity,reference,2039,2328.469,Petajoules
AB,total,electricity,reference,2039,390.193,Petajoules
BC,total,electricity,reference,2039,295.9497,Petajoules
MB,total,electricity,reference,2039,91.0742,Petajoules
NB,total,electricity,reference,2039,46.6183,Petajoules
